129,3,207.76,255.70,95.56,39.81,0.8676,-1,-1,-1
129,4,0.00,310.98,490.19,223.04,0.9572,-1,-1,-1
129,13,81.09,295.29,127.85,46.05,0.9153,-1,-1,-1
129,17,347.21,269.58,119.02,47.46,0.9024,-1,-1,-1
129,19,825.17,219.93,88.44,62.27,0.8754,-1,-1,-1
130,3,208.25,255.81,94.77,39.60,0.8495,-1,-1,-1
130,4,0.00,313.13,474.16,225.55,0.9627,-1,-1,-1
130,13,61.71,296.82,130.08,46.23,0.8996,-1,-1,-1
130,17,332.38,270.51,121.42,47.25,0.8857,-1,-1,-1
130,19,818.80,220.54,88.86,62.41,0.8670,-1,-1,-1
131,3,208.34,256.08,95.06,39.40,0.8776,-1,-1,-1
131,4,0.00,315.91,459.25,224.09,0.9607,-1,-1,-1
131,13,42.29,298.82,132.65,46.78,0.9136,-1,-1,-1
131,17,317.30,271.46,121.59,46.75,0.8967,-1,-1,-1
131,19,814.13,220.86,87.68,63.02,0.8785,-1,-1,-1
132,3,208.37,256.10,94.70,39.49,0.8822,-1,-1,-1
132,4,0.00,319.83,442.20,220.17,0.9716,-1,-1,-1
132,13,23.88,300.62,132.76,46.91,0.9174,-1,-1,-1
132,17,301.10,272.38,123.75,47.71,0.8892,-1,-1,-1
132,19,807.58,221.08,88.76,63.74,0.8777,-1,-1,-1
133,3,208.02,256.07,94.97,39.69,0.8759,-1,-1,-1
133,4,0.00,322.62,425.22,217.38,0.9588,-1,-1,-1
133,13,4.82,302.22,134.03,47.54,0.9186,-1,-1,-1
133,17,285.38,273.41,124.88,47.05,0.8935,-1,-1,-1
133,19,800.76,221.69,89.49,63.99,0.8732,-1,-1,-1
134,3,208.07,256.14,94.51,39.66,0.8704,-1,-1,-1
134,4,0.00,325.07,407.34,214.93,0.9649,-1,-1,-1
134,13,0.00,303.01,120.74,48.78,0.9167,-1,-1,-1
134,17,269.95,274.41,124.59,47.33,0.8803,-1,-1,-1
134,19,792.89,222.04,91.14,64.32,0.8551,-1,-1,-1
135,3,208.21,256.17,94.23,39.43,0.8679,-1,-1,-1
135,4,0.00,327.69,389.25,211.87,0.9622,-1,-1,-1
135,13,0.00,304.26,102.74,49.39,0.9193,-1,-1,-1
135,17,253.59,275.95,126.99,46.26,0.9091,-1,-1,-1
135,19,785.60,222.82,92.62,64.36,0.8677,-1,-1,-1
136,3,207.81,256.36,94.37,38.73,0.8586,-1,-1,-1
136,4,0.00,330.13,371.77,209.87,0.9659,-1,-1,-1
136,13,0.00,304.48,83.81,50.97,0.9100,-1,-1,-1
136,17,237.94,276.77,126.34,47.38,0.8968,-1,-1,-1
136,19,778.77,223.36,93.64,64.35,0.8747,-1,-1,-1
137,3,206.50,256.48,95.63,34.87,0.8195,-1,-1,-1
137,4,0.00,334.26,353.29,205.74,0.9599,-1,-1,-1
137,13,0.00,309.10,65.48,45.05,0.8848,-1,-1,-1
137,17,221.57,277.68,127.24,49.17,0.8926,-1,-1,-1
137,19,770.18,223.73,96.00,64.95,0.8705,-1,-1,-1
138,3,217.30,256.57,84.96,32.82,0.7559,-1,-1,-1
138,4,0.00,337.49,333.33,202.51,0.9579,-1,-1,-1
138,13,0.00,312.17,47.45,41.93,0.8515,-1,-1,-1
138,17,204.79,279.40,128.47,50.17,0.9116,-1,-1,-1
138,19,764.00,224.25,96.05,65.23,0.8687,-1,-1,-1
138,27,708.75,505.16,133.85,33.87,0.6513,-1,-1,-1
139,3,219.20,256.82,82.76,31.40,0.8031,-1,-1,-1
139,4,0.00,341.58,314.39,198.21,0.9604,-1,-1,-1
139,13,0.00,315.84,28.85,39.25,0.7116,-1,-1,-1
139,17,188.74,280.37,130.65,51.23,0.8915,-1,-1,-1
139,19,757.74,224.77,96.26,65.53,0.8569,-1,-1,-1
139,27,714.49,499.64,136.57,39.80,0.6952,-1,-1,-1
140,3,217.95,256.64,84.56,30.33,0.8036,-1,-1,-1
140,4,0.00,344.42,293.93,194.65,0.9663,-1,-1,-1
140,17,170.99,280.76,131.76,52.64,0.9049,-1,-1,-1
140,19,750.73,225.60,96.92,65.37,0.8656,-1,-1,-1
140,27,719.84,494.54,140.55,45.34,0.8295,-1,-1,-1
